id,latitude,longitude,name,address,phone,open24h,hasbreakfast,hasdrivethru,delivery,weekdayopen,weekdayclose,weekendopen,weekendclose,linkname,diff/dLat,diff/dLng,diff/d
4341,1.469557,110.329237,Kota Sentosa,"Lot 1965, Ground & First Floor, Cinmuk Commercial Centre, Kota Sentosa, 93250 Kuching, Sarawak",0198877352,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,kota_sentosa,,,
4342,1.730919,103.901442,Kota Tinggi,"No 37, Jln Mawai, 81900 Kota Tinggi, Johor",0193384593,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,kota_tinggi,,,
4343,1.485379,103.762621,"KSL City Mall, Johor","LG 37 & LG 45, LG Floor, KSL City Mall, Jalan Serigala, Taman Abad, 80250 Johor Bahru, Johor",0193357004,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,ksl_city_mall_johor,,,
4344,6.327071,99.840336,"Kuah, Langkawi","D Langkawi Island Mall 45, Arked Pokok Assam, Langkawi Mall, Kuah, 07000 Pulau Langkawi, Kedah",0193315028,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,kuah_langkawi,,,
4345,5.069135,102.997103,Kuala Berang,"Lot PT 6970, Taman Sungai Bajar, Sungai Bajar Mukim Kuala Berang, 21700 Hulu Terengganu, Terengganu",0193359144,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,kuala_berang,,,
4346,4.769413,100.940237,Kuala Kangsar,"Ground Floor, No 70-D, Jalan Kangsar, 33000 Kuala Kangsar, Perak",0193379128,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,kuala_kangsar,,,
4347,5.60893,100.745657,Kuala Ketil Kedah,"No 22A & 22B Lot No 3838, Tingkat Bangunan PKNK, Jalan Baling, 09300 Kuala Ketil, Kedah",0193316042,false,false,false,false,9:30 am,11:30 pm,9:30 am,11:30 pm,kuala_ketil_kedah,,,
4348,2.933516,102.065614,Kuala Klawang,"Lot No 8 Jalan UA1, Taman Undang Abdullah, 71600 Kuala Klawang, Jelebu, Negeri Sembilan",0193384172,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,kuala_klawang,,,
4349,5.54625,102.200558,Kuala Krai,"Lot 3092 & 3093 Grd Floor Jalan Besar Guchil, 18000 Kuala Krai, Kelantan",0193358221,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,kuala_krai,,,
4350,4.18468,102.055341,Kuala Lipis,"No:5J, Jln Pekeliling, 27300 Kuala Lipis, Pahang",0193359640,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,kuala_lipis,,,
4351,6.258124,100.609488,Kuala Nerang,"6,7,8,19 & 20 Jalan Semeliang Pekan Baru, 06300 Kuala Nerang, Kedah",0193316021,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kuala_nerang,,,
4352,6.398466,100.129395,Kuala Perlis,"No 9. Persiaran Putra Timur 1, Kuala Perlis, 01000 Kuala Perlis, Perlis",0193316128,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,kuala_perlis,,,
4353,2.737256,102.246151,Kuala Pilah,"No. 907, Jalan Raja Melewar, 72000 Kuala Pilah, Negeri Sembilan",0193383660,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,kuala_pilah,,,
4354,3.330186,101.257095,Kuala Selangor,"No 46/48 Jalan Melati Bandar Melawati, 45000 Kuala Selangor, Selangor",0193370148,false,true,false,false,8:30 am,11:00 pm,8:30 am,11:00 pm,kuala_selangor,,,
4355,5.330206,103.136182,Kuala Terengganu 1,"Kompleks Kolam Renang, Majlis Perbandaran Kuala Terengganu, Pantai Batu Buruk, 20400 Kuala Terengganu, 20201 Kuala Terengganu, Terengganu",0193358990,false,false,false,false,12:00 am,12:00 am,12:00 am,12:00 am,kuala_terengganu_1,,,
4356,5.33102,103.133252,Kuala Terengganu 2,"No. 22A (Ground & First Floors) & No. 22B (First Floor), Wisma Low Hai Whan, Jalan Sultan Ismail, 20201 Kuala Terengganu, Terengganu",0193359095,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,kuala_terengganu_2,,,
4357,3.80322,103.325608,Kuantan 1,"No 160, Bangunan LKNP, Jalan Besar, 25000 Kuantan, Pahang",0193359349,false,false,false,false,9:00 am,2:00 am,9:00 am,2:00 am,kuantan_1,,,
4358,3.810842,103.322565,Kuantan 2,"19, Jalan Pasar Baru, 25000 Kuantan, Pahang",0193359287,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,kuantan_2,,,
4359,3.804842,103.323421,Kuantan Parade,"Lot No G 22 & G 22A Ground Floor, Kuantan Parade Jalan Hj Abdul Rahman, 25000 Kuantan, Pahang",0193359623,false,false,false,false,10:30 am,10:00 pm,10:30 am,10:00 pm,kuantan_parade,,,
4360,6.091916,102.276481,Kubang Kerian Drive Thru,"Lot 2100, Jln Raja Perempuan Zainab 2, Kubang Kerian, 16150 Kota Baru, Kelantan",0193357401,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,kubang_kerian_drive_thru,,,
4361,3.092329,101.686201,Kuchai Lama Drive Thru,"Lot 14083, Jalan Kuchai Lama, 58200 Kuala Lumpur",0193359954,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,kuchai_lama_drive_thru,,,
4362,1.481827,110.332101,Kuching Sentral,"Lots 101, 102, 120-122, Ground Floor, Kuching Sentral Commercial Complex, 93250 Kuching, Sarawak",0198876414,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kuching_sentral,,,
4363,6.879557,116.850227,Kudat,"Lot No. 2, Bangunan SEDCO, 88000 Kudat, Sabah",0198884581,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,kudat,,,
4364,1.668123,103.576466,Kulai,"No 152 & 153 Jalan Susur 3, 81000 Kulai, Johor",0193355804,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,kulai,,,
4365,1.632602,103.632478,Kulai Drive Thru,"Lot 5035, Bt 17 1/2, Jalan Air Hitam, Saleng, 81400 Senai, Johor",0193352207,false,false,true,false,10:00 am,2:00 am,10:00 am,2:00 am,kulai_drive_thru,,,
4366,5.37224,100.554283,Kulim 1,"Lot 88, Jalan Teo Moh Soo, Kulim, 09000 Kulim, Kedah",0193315462,false,true,false,true,7:00 am,1:00 am,7:00 am,1:00 am,kulim_1,,,
4367,4.683596,118.247971,Kunak,"Ground & First Floor, Lot 8, Block B, Kunak Shophouses (under TL Tittle No. 24750141), 91200 Kunak, Sabah",0198884793,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kunak,,,
4368,5.347705,115.743016,Kundasang,"Lot No. 16, Ground Floor, & Lot No. 17, Ground & 1st Floor, Sedco Kundasang Shophouses, Phase II, 89000 Ranau, Sabah",0198884923,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,kundasang,,,
4369,2.397688,103.018976,Labis,"Lot 126, Jalan Segamat, Taman Bintang Jaya, 85300 Labis, Johor",0193384753,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,labis,,,
4370,5.276433,115.241871,Labuan 1,"Lot 56, Jalan Merdeka, 87000 Labuan",0198884966,false,false,false,false,12:00 am,12:00 am,12:00 am,12:00 am,labuan_1,,,
4371,5.024784,118.330706,Lahad Datu,"MDLD 0171, Jalan Kemboja, 91100 Lahad Datu, Sabah",0198884986,false,false,false,false,9:30 am,11:00 pm,9:30 am,11:00 pm,lahad_datu,,,
4372,5.385974,100.54649,Landmark Kulim,"Lot G, No 9 & 10 Ground Floors Landmark Central Shopping Centre, 09000 Kulim, Kedah",0193315279,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,landmark_kulim,,,
4373,4.083638,101.140172,Langkap,"Lorong 1, Taman Desa Jaya, 36700 Langkap, Perak.",0193372178,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,langkap,,,
4374,6.306319,99.851735,Langkawi,"Kompleks Jetty Point, Lot 16 & 17, Jalan Jetty, Mukim Kuah, 07000 Pulau Langkawi, Kedah",0193314881,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,langkawi,,,
4375,1.501554,103.747992,Larkin,"Ground & 1st Floor No. 45, Jalan Susur Dewata, Taman Larkin Perdana, 80350 Johor Bahru, Johor",0193356135,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,larkin,,,
4376,5.423051,100.325129,Larut,"No.52, Jalan Larut, 10050 Pulau Pinang",0193310105,false,false,false,true,9:00 am,11:00 pm,9:00 am,11:00 pm,larut,,,
4377,4.859181,115.407716,Lawas,"Ground & First Floor, Lawas Bazaar, Lot 469, 98857 Lawas Town District, Sabah",0198875948,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,lawas,,,
4378,1.426128,103.629205,Legoland JB (Medini Mall),"Lot G-35 Ground Floor, Medini Lifestyle Mall, 79200 Seri Iskandar Johor, Johor",0193384436,false,false,false,false,9:30 am,10:00 pm,9:30 am,10:00 pm,legoland_jb_(medini_mall),,,
4379,5.943042,116.081887,Lido,"Ground Floor, Lot 11, Lorong Bunga Rampai 6, Taman Che Mei, 88300 Jalan Penampang, Kota Kinabalu, Sabah",0198880974,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,lido,,,
4380,4.346659,115.183627,Limbang,"Sublot 6, Lot 91 Limbang Town District, 98700 Limbang, Sarawak",0198875915,false,false,false,false,9:00 am,11:00 pm,9:00 am,11:00 pm,limbang,,,
4381,6.115934,100.366992,Limbong Kapal Drive Thru (Alor Star II),"Lot 310, Jalan Limbong Kapal Alor Star, 05460 Alor Star, Kedah",0193315168,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,limbong_kapal_drive_thru_(alor_star_ii),,,
4382,2.324927,111.853537,LKC,"Sublot 17 & 18 on Lot 2260 & 2261 Block 3, Sg Merah Town District, Jalan Ling Kai Cheng, 96000 Sibu, Sarawak",0198879456,false,false,false,false,10:00 am,10:30 pm,10:00 am,10:30 pm,lkc,,,
4383,1.179384,110.564532,Louis Junction,"Sub Lot 9, Lot 537, Block 9, Bukar-Sadong Land District, Sungai Pasir, 94200 Serian, Sarawak",0198879717,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,louis_junction,,,
4384,3.144009,101.709932,Low Yat Plaza,"Lot No G-025 Plaza Low Yat Ground Floor, Jalan Bintang, Bukit Bintang, 55100 Kuala Lumpur",0193370776,false,true,false,false,8:00 am,10:00 pm,8:00 am,10:00 pm,low_yat_plaza,,,
4385,2.570278,101.830499,Lukut,"No 14, Pasar Besar Lukut, Jalan Seremban, 71010 Port Dickson, Negeri Sembilan",0193383538,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,lukut,,,
4386,4.23398,100.631872,Lumut,"No 4141, Persiaran Sultan Yusof Izuddin Shah, 32200 Lumut, Perak",0193377961,false,true,false,false,8:00 am,2:00 am,8:00 am,2:00 am,lumut,,,
4387,5.765088,102.219265,Machang Kelantan,"PT 80/81 Ground & 1st Floor, Jalan Pejabat, 18500 Machang, Kelantan",0193358731,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,machang_kelantan,,,
4388,2.188832,102.249522,Mahkota Parade,"Lot G22, Ground Floor, Mahkota Parade Jalan Merdeka, 75200 Melaka",0193365984,false,true,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,mahkota_parade,,,
4389,2.229513,102.227274,Malim Jaya,"No. 9, Jalan PPM 9, Plaza Pandan-Malim Business Park Balai Panjang, 75250 Melaka",0193366041,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,malim_jaya,,,
4390,2.8236519,101.8907247,Mantin,"No 1081 Jalan Besar Taman Gading Besar, 71700 Mantin, Negeri Sembilan",0193383312,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,mantin,,,
4391,3.584562,102.783567,Maran,"Lot 11-12, Ground and 1st Floor, Block D, Perdagangan Maran 2, 26500 Maran, Pahang",0193360672,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,maran,,,
4392,5.207241,103.206358,Marang,"26338-T 8990 Ground & 2nd Floor, 21600 Marang, Terengganu",0193359152,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,marang,,,
4393,2.352239,102.109575,Masjid Tanah,"Mt 675, Masjid Tanah, 78300 Melaka",0193366244,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,masjid_tanah,,,
4394,1.572948,110.277088,Matang,"Lot 9293, Block F Unit 60G, Synergy Square Ground Floor, Jalan Matang, 93050 Kuching, Sarawak",0198876342,false,false,false,false,,,,,matang,,,
4395,3.212757,101.7116,Medan Idaman,"No. 38, Jalan 2/21-D, Medan Idaman,Batu 5, Jalan Gombak, 53000 Kuala Lumpur",0193362661,false,true,false,false,8:00 am,2:00 am,8:00 am,2:00 am,medan_idaman,,,
4396,3.198954,113.059548,Medan Jaya,"Lot 3652, Block 31, Kemena Land District, 97000 Bintulu, Sarawak",0198878240,true,true,false,true,12:00 am,12:00 am,12:00 am,12:00 am,medan_jaya,,,
4397,3.0585417,101.7171541,Medan Niaga Sungai Besi,"No T2-23, Jalan Tasek Utama, Medan Niaga Tasik Damai Sg Besi, 57100 Kuala Lumpur",0193371806,false,false,false,true,10:00 am,11:00 pm,10:00 am,11:00 pm,medan_niaga_sungai_besi,,,
4398,3.815874,103.330284,Megamall Kuantan,"Lot G-79 & G-81, Ground & First Floor, Berjaya Megamall, Jalan Tun Ismail Sri Dagangan, 25000 Kuantan, Pahang",0193359620,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,megamall_kuantan,,,
4399,5.38288,100.39885,Megamall Pinang,"G-103, Ground Floor, Megamall Pinang, 2828 Jalan Baru, Bandar Prai Jaya, Seberang Prai Tengah, 13600 Pulau Pinang",0193313130,false,false,false,false,10:30 am,10:30 pm,10:30 am,10:30 pm,megamall_pinang,,,
4400,2.207755,102.242989,Melaka 2,"No 555, Plaza Melaka, Jalan Gajah Berang, 75300 Melaka",0193365981,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,melaka_2,,,
4401,3.143778,101.720908,Menara Jcorp,"Lot G-1 Level G Menara Johor Corporation, No 249 Jalan Tun Razak, 50400 Kuala Lumpur.",0193362916,false,true,false,true,7:00 am,11:00 pm,7:00 am,11:00 pm,menara_jcorp,,,
4402,3.484994,102.34917,Mentakab,"No GF-66, Jalan Temerloh, 28400 Mentakab, Pahang",0193374365,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,mentakab,,,
4403,3.470634,102.331812,Mentakab Star Mall,"N0 10 Jalan Star City, StarCity, 28400 Mentakab, Pahang",0193359862,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,mentakab_star_mall,,,
4404,2.165529,102.430647,Merlimau Drive Thru,"Lot 6497 Mukim Merlimau, 77300 Jasin, Melaka",0193366230,false,true,true,false,8:00 am,2:00 am,8:00 am,2:00 am,merlimau_drive_thru,0.010205699999999762,0.003771999999997888,0.010880454792423853
4405,2.431349,103.835417,Mersing,"No 37, Jalan Abu Bakar, Mersing, 81900 Johor Bahru, Johor",0193384698,false,true,false,false,7:00 am,11:00 pm,7:00 am,11:00 pm,mersing,,,
4406,3.065194,101.451969,Meru,"No. 186, Jalan Meru, 41050 Klang, Selangor",0193364284,false,false,false,true,10:00 am,11:00 pm,10:00 am,11:00 pm,meru,,,
4407,4.672426,101.075249,"Meru Raya Drive Thru, Ipoh","Lot PT 241415, Medan Meru Bistari, Bandar Meru Raya, Mukim Hulu Kinta, 30020 Daerah Kinta, Perak",0193377983,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,meru_raya_drive_thru_ipoh,,,
4408,1.56973,110.306749,Metrocity Drive Thru,"Lot 13769, Jalan Matang, Section 65, Kuching Town Land District, 93050 Kuching, Sarawak",0198876086,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,metrocity_drive_thru,,,
4409,3.117209,101.677936,Mid Valley,"Lot LG038, Lower Ground Floor, Midvalley Megamall, Midvalley City 58000 Kuala Lumpur, 58000 Kuala Lumpur",0193359907,false,true,false,false,8:00 am,10:00 pm,8:00 am,10:00 pm,mid_valley,,,
4410,5.433113,100.307273,Midlands,"Lot 488B-G-45, Midlands Park Centre, Jalan Burma, 10350 Pulau Pinang",0193310150,false,false,false,true,10:30 am,11:00 pm,10:30 am,11:00 pm,midlands,,,
4411,4.394187,113.98639,Miri 1,"Lot 124, Bendahara Road, 98000 Miri, Sarawak",0198879245,false,false,false,false,12:00 am,12:00 am,12:00 am,12:00 am,miri_1,,,
4412,2.043614,102.566973,Muar 1,"Ground, First & Second Floor, No. 23-1, Jalan Arab, 84000 Muar, Johor",0193384629,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,muar_1,,,
4413,2.062945,102.575494,Muar 2,"Ground & First Floors Plaza LLY, Jalan Salleh, 84000 Muar, Johor",0193384708,true,true,false,true,12:00 am,12:00 am,12:00 am,12:00 am,muar_2,,,
4414,2.502659,112.315669,Mukah,"New Township Extension, L924 & L927, Sublot 1142, Jalan Orang Kaya Setia Raja, 96400 Mukah, Sarawak",0198875825,false,false,false,false,9:00 am,11:00 pm,9:00 am,11:00 pm,mukah,,,
4415,1.513984,103.634883,Mutiara Rini Drive Thru,"No. 5, Persiaran Jaya 1, Taman Mutiara Rini, 81000 Johor",0193355669,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,mutiara_rini_drive_thru,,,
4416,5.311305,103.130715,Mydin Kuala Terengganu,"Ground & 1st floor (Annex Building), Mukim Cabang Tiga, Jalan Tengku Mizan, 21002 Kuala Terengganu, Terengganu",0193359101,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,mydin_kuala_terengganu,,,
4417,3.058897,101.596656,Mydin USJ,"Lot F0-6. G23, Mydin Hypermarket, Persiaran Subang Permai, USJ 1, 47500 Subang Jaya, Selangor",0193371264,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,mydin_usj,,,
4418,5.167881,100.477149,Nibong Tebal,"3910 Jalan Che Ahmad, Pusat Perniagaan Bandar Nibong Tebal, 14300 Nibong Tebal, Penang",0193313742,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,nibong_tebal,,,
4419,2.821738,101.791005,Nilai Square Drive Thru,"No. 193371, Lot No. 33613, Bandar Nilai Utama (Nilai Square), Daerah Seremban, 71800 Nilai, Negeri Sembilan",0193382911,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,nilai_square_drive_thru,0.01866689999999993,0.016473700000048552,0.024896504720574676
4420,3.133401,101.686841,NU Sentral KL,"Lot No. 16, Level 5, NU Sentral KL, Jalan Tun Sambathan, 50470 Kuala Lumpur",0193369890,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,nu_sentral_kl,,,
4421,1.497069,103.655674,Nusa Bestari,"No 1 Jalan Bestari 1/5, Taman Nusa Bestari, 81300 Skudai, Johor",0193356400,false,true,false,true,10:00 am,2:00 am,10:00 am,2:00 am,nusa_bestari,,,
4422,1.450567,103.592275,Nusa Perintis Gelang Patah,"No 59 Medan Nusa Perintis 6, Taman Nusa Perintis 2, 81550 Gelang Patah, Johor",0193384431,false,true,false,true,7:00 am,11:00 pm,7:00 am,11:00 pm,nusa_perintis_gelang_patah,,,
4423,2.423642,102.212533,OHB Ayer Keroh,"Lot R2, Overhead Bridge Restaurant Ayer Keroh, KM210 North South Expressway, Ayer Keroh, 76470 Melaka",0193366034,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,ohb_ayer_keroh,,,
4424,3.188581,101.586348,OHB Sg Buloh,"No. R1, Sg Buloh Overhead Bridge, KM458.40 of North South Express Between Sg Buloh and Bukit Lanjan Interchange, 47000 Sg Buloh, Selangor",0193363164,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,ohb_sg_buloh,,,
4425,6.035497,116.129284,One Borneo,"Unit No. C-118, Concourse Floor, 1 Borneo Hypermall, Jalan Sulaman, 88400 Kota Kinabalu, Sabah",0198883274,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,one_borneo,,,
4426,2.509016,102.812001,One Segamat,"No. 45, Ground Floor, One Segamat, Jalan Kolam Air, 85000 Segamat, Johor",0193388412,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,one_segamat,,,
4427,5.3331472,116.1528459,"Padang Bandaran, Keningau","Lot No. 12, Keningau Township, 89008 Keningau, Sabah",0198884635,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,padang_bandaran_keningau,,,
4428,6.660601,100.320729,Padang Besar,"No. 19, Ground Floor, Kedai PKENPS, 02100 Padang Besar, Perlis",0193362127,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,padang_besar,,,
4429,5.365378,100.445116,Padang Lallang,"No. 1390 Jalan Padang Lallang, Taman Sri Rambai, 14000 Bukit Mertajam, Penang",0193313649,false,false,false,true,10:00 am,11:00 pm,10:00 am,11:00 pm,padang_lallang,,,
4430,5.515678,100.543762,Padang Serai,"Lot No 1716 Jalan Serai Wangi 9/5, Taman Serai Wangi 2, 09400 Padang Serai, Kedah",0193315994,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,padang_serai,0.004082999999999615,0.07097299999999507,0.07109034827597412
4431,3.812036,103.371792,Palm Beach Teluk Cempedak,"Palm Beach Teluk cempedak Kuantan, 25000 Kuantan, Pahang",0193359507,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,palm_beach_teluk_cempedak,,,
4432,2.719059,101.922471,"Palm Mall, Negeri Sembilan","Lot G6 & G7, Ground Floor, Palm Mall Shopping Complex Off Jalan Sungai Ujong, 70512 Seremban, Negeri Sembilan",0193316215,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,palm_mall_negeri_sembilan,,,
4433,3.016066,101.424831,Pandamaran,"No. 9, Jalan Batu Unjur, Pandamaran, 42000 Port Klang, Selangor",0193363711,false,false,false,true,10:00 am,11:00 pm,10:00 am,11:00 pm,pandamaran,,,
4434,3.131749,101.751835,Pandan Indah,"Ground 7 Mezzanine Floor, No 24, Jalan Pandan Indah 1/23 C, Pandan Indah, 55100 Kuala Lumpur",0193375181,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,pandan_indah,,,
4435,4.44577,100.626286,Pantai Remis,"121, Hala Desa Pantai 1, Tanah Desa Pantai 2, 34900 Pantai Remis, Perak",0193386206,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,pantai_remis,,,
4436,5.606522,115.962459,Papar,"Ground & 1st Floor, Lot 75 (Corner Lot), Taman OKK Hj Mahali, 89608 Papar, Sabah",0198889607,false,false,false,false,9:30 am,10:00 pm,9:00 am,10:30 pm,papar,,,
4437,5.118911,100.486839,Parit Buntar 2,"No. 27 Jalan Temenggong 2, Pusat Bandar Baru, 34200 Parit Buntar, Perak",0193372114,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,parit_buntar_2,,,
4438,1.865772,103.114941,Parit Raja,"No 1, 1A, 1B, Jalan Persiaran Cempaka, Taman Bunga Cempaka Biru, 86400 Parit Raja, Johor",0193384756,false,true,false,false,8:00 am,2:00 am,8:00 am,2:00 am,parit_raja,,,
4439,1.466638,103.901547,Pasir Gudang,"Level 3-27B, Level 3 Kompleks Pusat Bandar Pasir Gudang, 81200 Pasir Gudang, Johor",0193316874,false,false,false,true,10:30 am,10:00 pm,10:30 am,10:00 pm,pasir_gudang,,,
4440,1.47887,103.893753,Pasir Gudang Land Drive Thru,"Plot 1 Block C , Jalan Persiaran Dahlia 2, Taman Bukit Dahlia, Mukim Plentong, 81200 Pasir Gudang, Johor",0193352429,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,pasir_gudang_land_drive_thru,,,
4441,6.04297,102.144589,Pasir Mas,"Lot No. 101, Tingkat 1, Jalan Serakai Mas, 16800 Pasir Mas",0193358823,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,pasir_mas,,,
4442,5.835798,102.409699,"Pasir Puteh, Kelantan","Lot 250 & 251, Ground & First Floor, Jalan Tanjung Abdul Rahim, 16800 Pasir Puteh, Kelantan",0193357911,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,pasir_puteh_kelantan,,,
4443,6.052648,102.281255,Pasir Tumboh Drive Thru,"PT 3429, Bandar Satelit Islam, Pasir Tumboh, Seksyen 69, Mukim Guntong Daerah Limbat, Jalan Pasir Puteh, 16150 Kota Bharu, Kelantan",0193358125,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,pasir_tumboh_drive_thru,,,
4444,5.928564,116.094289,"Pavilion, Bundusan","Lot No. D-33-G (Ground Floor), D-33-1 (1st Floor), D-33A-2, (2nd Floor), Type C, Block D, Pavilion Bundusan, Jalan Bundusan, 88300 Penampang, Kota Kinabalu, Sabah",0198883716,false,false,false,true,10:00 am,11:00 am,10:00 am,11:00 am,pavilion_bundusan,,,
4445,3.148318,101.713141,Pavillion,"1.29.02, Level 1, Pavilion Kuala Lumpur, 168, Jalan Bukit Bintang, 55100 Kuala Lumpur",0193370806,false,false,false,false,10:00 am,10:00 pm,10:00 am,10:00 pm,pavillion,,,
4446,5.333057,103.137055,"Paya Keladi, Terengganu","Lot No 1, Pusat Niaga Paya Keladi, 20000 Kuala Terengganu",0193359140,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,paya_keladi_terengganu,,,
4447,3.491805,103.392182,Pekan,"G-04, G05 Bangunan UMNO Bahagian Pekan Jalan Tengku Arif Bendahara, 26600 Pekan, Pahang",0193359729,false,true,false,false,8:00 am,11:00 pm,8:00 am,11:00 pm,pekan,,,
4448,2.039268,102.569082,Pekan Bukit Pasir Muar,"No 3 Jalan Perdagangan, Pekan Bukit Pasir, 84300 Muar, Johor",0193385179,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,pekan_bukit_pasir_muar,,,
4449,3.130831,101.440372,Pekan Meru,"No 207, Jalan Meru, Meru, 41500 Klang, Selangor",0193364292,false,false,false,false,10:00 am,11:00 pm,10:00 am,11:00 pm,pekan_meru,,,
4450,1.507941,103.510913,Pekan Nanas,"No. SH31, Jalan Besar, 81500 Pekan Nenas",0193384353,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,pekan_nanas,,,
4451,6.098321,100.366709,Pekan Simpang Kuala,"No 57 Jalan PKS 1 Pekan Simpang Kuala Alor Setar, 06680 Alor Star, Kedah",0193315590,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,pekan_simpang_kuala,,,
4452,2.930527,101.856365,Pelangi Semenyih Drive Thru,"No. 1, Jalan TPS 1/1, Taman Pelangi Semenyih, 43500 Semenyih, Selangor",0193376290,false,true,true,false,7:00 am,2:00 am,7:00 am,2:00 am,pelangi_semenyih_drive_thru,,,
4453,5.2926492,100.2635482,Penang International Airport,"Lot-L2L-FB4, Jalan Sultan Azlan Shah, 11900 Bayan Lepas, Pulau Pinang",0193311655,true,true,false,false,12:00 am,12:00 am,12:00 am,12:00 am,penang_international_airport,,,
4454,5.982448,100.459362,Pendang Kedah,"No.153 Ground Floor/1st Floor & No 154 1st Floor, Pekan Pendang Baru, 06700 Pendang, Kedah",0193315820,false,false,false,false,10:30 am,11:00 pm,10:30 am,11:00 pm,pendang_kedah,,,
4455,6.169994,102.292151,Pengkalan Chepa Drive Thru,"Pt 604, Jalan Tok Guru, 15400 Kota Bahru, Kelantan",0193357713,true,true,true,false,12:00 am,12:00 am,12:00 am,12:00 am,pengkalan_chepa_drive_thru,,,
